Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2017,DC,District of Columbia,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,558,14.4,12.9,15.8,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,11,BO1,CAT1,_RFSMOK3,RESP046,"    (38.89037138500049, -77.03196112699965)"
2017,DE,Delaware,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,594,17.0,15.3,18.7,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,10,BO1,CAT1,_RFSMOK3,RESP046,"    (39.008830667000495, -75.57774116799965)"
2017,FL,Florida,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,753",16.1,14.9,17.3,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,12,BO1,CAT1,_RFSMOK3,RESP046,"    (28.932040377000476, -81.92896053899966)"
2017,GA,Georgia,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,853,17.4,16.1,18.8,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,13,BO1,CAT1,_RFSMOK3,RESP046,"    (32.83968109300048, -83.62758034599966)"
2017,GU,Guam,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,326,26.4,23.2,29.5,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,66,BO1,CAT1,_RFSMOK3,RESP046,"    (13.444304, 144.793731)"
2017,HI,Hawaii,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,890,12.8,11.7,13.9,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,15,BO1,CAT1,_RFSMOK3,RESP046,"    (21.304850435000446, -157.85774940299973)"
2017,IA,Iowa,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,131",17.1,16.0,18.1,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,19,BO1,CAT1,_RFSMOK3,RESP046,"    (42.46940091300047, -93.81649055599968)"
2017,ID,Idaho,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,575,14.4,12.9,15.8,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,16,BO1,CAT1,_RFSMOK3,RESP046,"    (43.682630005000476, -114.3637300419997)"
2017,IL,Illinois,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,693,15.5,14.2,16.8,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,17,BO1,CAT1,_RFSMOK3,RESP046,"    (40.48501028300046, -88.99771017799969)"
2017,IN,Indiana,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,311",21.8,20.8,22.8,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,18,BO1,CAT1,_RFSMOK3,RESP046,"    (39.766910452000445, -86.14996019399968)"
2017,KS,Kansas,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,145",17.4,16.7,18.1,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,20,BO1,CAT1,_RFSMOK3,RESP046,"    (38.34774030000045, -98.20078122699965)"
2017,KY,Kentucky,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,749",24.6,23.0,26.2,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,21,BO1,CAT1,_RFSMOK3,RESP046,"    (37.645970271000465, -84.77497104799966)"
2017,LA,Louisiana,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,904,23.0,21.4,24.7,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,22,BO1,CAT1,_RFSMOK3,RESP046,"    (31.31266064400046, -92.44568007099969)"
2017,MA,Massachusetts,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,767,13.7,12.3,15.0,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,25,BO1,CAT1,_RFSMOK3,RESP046,"    (42.27687047000046, -72.08269067499964)"
2017,MD,Maryland,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,515",13.8,12.8,14.8,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,24,BO1,CAT1,_RFSMOK3,RESP046,"    (39.29058096400047, -76.60926011099963)"
2017,ME,Maine,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,351",17.3,16.0,18.6,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,23,BO1,CAT1,_RFSMOK3,RESP046,"    (45.254228894000505, -68.98503133599962)"
2017,MI,Michigan,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,652",19.3,18.3,20.3,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,26,BO1,CAT1,_RFSMOK3,RESP046,"    (44.6613195430005, -84.71439026999968)"
2017,MN,Minnesota,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,220",14.5,13.8,15.2,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,27,BO1,CAT1,_RFSMOK3,RESP046,"    (46.35564873600049, -94.79420050299967)"
2017,MO,Missouri,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,312",20.8,19.4,22.1,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,29,BO1,CAT1,_RFSMOK3,RESP046,"    (38.635790776000476, -92.56630005299968)"
2017,MS,Mississippi,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,835,22.2,20.4,24.0,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,28,BO1,CAT1,_RFSMOK3,RESP046,"    (32.745510099000455, -89.53803082499968)"
2017,MT,Montana,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,953,17.2,15.8,18.6,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,30,BO1,CAT1,_RFSMOK3,RESP046,"    (47.06652897200047, -109.42442064499971)"
2017,NC,North Carolina,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,765,17.2,15.7,18.7,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,37,BO1,CAT1,_RFSMOK3,RESP046,"    (35.466220975000454, -79.15925046299964)"
2017,ND,North Dakota,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,047",18.3,17.0,19.6,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,38,BO1,CAT1,_RFSMOK3,RESP046,"    (47.47531977900047, -100.11842104899966)"
2017,NE,Nebraska,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,056",15.4,14.4,16.3,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,31,BO1,CAT1,_RFSMOK3,RESP046,"    (41.6410409880005, -99.36572062299967)"
2017,NH,New Hampshire,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,708,15.7,14.1,17.3,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,33,BO1,CAT1,_RFSMOK3,RESP046,"    (43.65595011300047, -71.50036091999965)"
2017,NJ,New Jersey,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,414",13.7,12.6,14.9,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,34,BO1,CAT1,_RFSMOK3,RESP046,"    (40.13057004800049, -74.27369128799967)"
2017,NM,New Mexico,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,982,17.5,16.1,18.9,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,35,BO1,CAT1,_RFSMOK3,RESP046,"    (34.52088095200048, -106.24058098499967)"
2017,NV,Nevada,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,566,17.6,15.6,19.6,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,32,BO1,CAT1,_RFSMOK3,RESP046,"    (39.493240390000494, -117.07184056399967)"
2017,NY,New York,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,572",14.1,13.2,15.0,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,36,BO1,CAT1,_RFSMOK3,RESP046,"    (42.82700103200045, -75.54397042699964)"
2017,OH,Ohio,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,071",21.1,20.0,22.3,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,39,BO1,CAT1,_RFSMOK3,RESP046,"    (40.06021014100048, -82.40426005599966)"
2017,OK,Oklahoma,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,008",20.2,18.8,21.5,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,40,BO1,CAT1,_RFSMOK3,RESP046,"    (35.47203135600046, -97.52107021399968)"
2017,OR,Oregon,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,721,16.1,14.8,17.3,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,41,BO1,CAT1,_RFSMOK3,RESP046,"    (44.56744942400047, -120.15503132599969)"
2017,PA,Pennsylvania,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,109",18.8,17.5,20.0,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,42,BO1,CAT1,_RFSMOK3,RESP046,"    (40.79373015200048, -77.86070029399963)"
2017,PR,Puerto Rico,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,410,11.3,9.9,12.7,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,72,BO1,CAT1,_RFSMOK3,RESP046,"    (18.220833, -66.590149)"
2017,RI,Rhode Island,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,682,15.0,13.4,16.5,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,44,BO1,CAT1,_RFSMOK3,RESP046,"    (41.70828019300046, -71.52247031399963)"
2017,SC,South Carolina,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,620",18.8,17.7,19.9,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,45,BO1,CAT1,_RFSMOK3,RESP046,"    (33.998821303000454, -81.04537120699968)"
2017,SD,South Dakota,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,216",19.3,17.3,21.2,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,46,BO1,CAT1,_RFSMOK3,RESP046,"    (44.353130053000484, -100.3735306369997)"
2017,TN,Tennessee,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,173",22.6,21.0,24.3,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,47,BO1,CAT1,_RFSMOK3,RESP046,"    (35.68094058000048, -85.77449091399967)"
2017,TX,Texas,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,497",15.7,14.3,17.2,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,48,BO1,CAT1,_RFSMOK3,RESP046,"    (31.827240407000488, -99.42677020599967)"
2017,US,"All States, DC and Territories (median) **",Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,17.1,,,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,99,BO1,CAT1,_RFSMOK3,RESP046,
2017,UT,Utah,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,816,8.9,8.1,9.6,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,49,BO1,CAT1,_RFSMOK3,RESP046,"    (39.360700171000474, -111.58713063499971)"
2017,UW,All States and DC (median) **,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,51,17.1,,,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,98,BO1,CAT1,_RFSMOK3,RESP046,
2017,VA,Virginia,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,336",16.4,15.3,17.5,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,51,BO1,CAT1,_RFSMOK3,RESP046,"    (37.54268067400045, -78.45789046299967)"
2017,VT,Vermont,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,839,15.8,14.5,17.1,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,50,BO1,CAT1,_RFSMOK3,RESP046,"    (43.62538123900049, -72.51764079099962)"
2017,WA,Washington,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,501",13.5,12.7,14.3,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,53,BO1,CAT1,_RFSMOK3,RESP046,"    (47.52227862900048, -120.47001078999972)"
2017,WI,Wisconsin,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,834,16.0,14.7,17.4,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,55,BO1,CAT1,_RFSMOK3,RESP046,"    (44.39319117400049, -89.81637074199966)"
2017,WV,West Virginia,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,184",26.0,24.5,27.5,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,54,BO1,CAT1,_RFSMOK3,RESP046,"    (38.66551020200046, -80.71264013499967)"
2017,WY,Wyoming,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,653,18.7,17.2,20.3,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,56,BO1,CAT1,_RFSMOK3,RESP046,"    (43.23554134300048, -108.10983035299967)"
2016,AK,Alaska,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,523,19.0,16.8,21.3,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,"02",BO1,CAT1,_RFSMOK3,RESP046,"    (64.84507995700051, -147.72205903599973)"
2016,AL,Alabama,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,260",21.5,20.2,22.9,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,"01",BO1,CAT1,_RFSMOK3,RESP046,"    (32.84057112200048, -86.63186076199969)"
2016,AR,Arkansas,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,854,23.6,21.3,25.8,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,"05",BO1,CAT1,_RFSMOK3,RESP046,"    (34.74865012400045, -92.27449074299966)"
2016,AZ,Arizona,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,310",14.7,13.5,15.9,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,"04",BO1,CAT1,_RFSMOK3,RESP046,"    (34.865970280000454, -111.76381127699972)"
2016,CA,California,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,139",11.0,10.2,11.7,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,"06",BO1,CAT1,_RFSMOK3,RESP046,"    (37.63864012300047, -120.99999953799971)"
2016,CO,Colorado,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,743",15.6,14.7,16.4,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,"08",BO1,CAT1,_RFSMOK3,RESP046,"    (38.843840757000464, -106.13361092099967)"
2016,CT,Connecticut,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,150",13.4,12.4,14.3,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,"09",BO1,CAT1,_RFSMOK3,RESP046,"    (41.56266102000046, -72.64984095199964)"
2016,DC,District of Columbia,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,561,14.7,13.2,16.1,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,11,BO1,CAT1,_RFSMOK3,RESP046,"    (38.89037138500049, -77.03196112699965)"
2016,DE,Delaware,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,646,17.7,16.0,19.4,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,10,BO1,CAT1,_RFSMOK3,RESP046,"    (39.008830667000495, -75.57774116799965)"
2016,FL,Florida,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"5,475",15.5,14.7,16.3,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,12,BO1,CAT1,_RFSMOK3,RESP046,"    (28.932040377000476, -81.92896053899966)"
2016,GA,Georgia,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,810,17.9,16.5,19.3,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,13,BO1,CAT1,_RFSMOK3,RESP046,"    (32.83968109300048, -83.62758034599966)"
2016,GU,Guam,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,299,25.1,21.6,28.6,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,66,BO1,CAT1,_RFSMOK3,RESP046,"    (13.444304, 144.793731)"
2016,HI,Hawaii,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,934,13.0,12.0,14.2,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,15,BO1,CAT1,_RFSMOK3,RESP046,"    (21.304850435000446, -157.85774940299973)"
2016,IA,Iowa,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,951,16.7,15.5,18.0,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,19,BO1,CAT1,_RFSMOK3,RESP046,"    (42.46940091300047, -93.81649055599968)"
2016,ID,Idaho,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,627,14.5,13.0,16.0,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,16,BO1,CAT1,_RFSMOK3,RESP046,"    (43.682630005000476, -114.3637300419997)"
2016,IL,Illinois,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,623,15.8,14.4,17.2,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,17,BO1,CAT1,_RFSMOK3,RESP046,"    (40.48501028300046, -88.99771017799969)"
2016,IN,Indiana,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,822",21.1,20.0,22.3,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,18,BO1,CAT1,_RFSMOK3,RESP046,"    (39.766910452000445, -86.14996019399968)"
2016,KS,Kansas,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,743",17.2,16.3,18.1,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,20,BO1,CAT1,_RFSMOK3,RESP046,"    (38.34774030000045, -98.20078122699965)"
2016,KY,Kentucky,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,019",24.5,23.1,25.8,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,21,BO1,CAT1,_RFSMOK3,RESP046,"    (37.645970271000465, -84.77497104799966)"
2016,LA,Louisiana,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,883,22.8,20.8,24.8,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,22,BO1,CAT1,_RFSMOK3,RESP046,"    (31.31266064400046, -92.44568007099969)"
2016,MA,Massachusetts,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,048",13.6,12.6,14.7,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,25,BO1,CAT1,_RFSMOK3,RESP046,"    (42.27687047000046, -72.08269067499964)"
2016,MD,Maryland,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,131",13.7,12.8,14.5,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,24,BO1,CAT1,_RFSMOK3,RESP046,"    (39.29058096400047, -76.60926011099963)"
2016,ME,Maine,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,527",19.8,18.4,21.1,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,23,BO1,CAT1,_RFSMOK3,RESP046,"    (45.254228894000505, -68.98503133599962)"
2016,MI,Michigan,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,979",20.4,19.4,21.4,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,26,BO1,CAT1,_RFSMOK3,RESP046,"    (44.6613195430005, -84.71439026999968)"
2016,MN,Minnesota,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,214",15.2,14.5,15.9,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,27,BO1,CAT1,_RFSMOK3,RESP046,"    (46.35564873600049, -94.79420050299967)"
2016,MO,Missouri,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,285",22.1,20.5,23.8,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,29,BO1,CAT1,_RFSMOK3,RESP046,"    (38.635790776000476, -92.56630005299968)"
2016,MS,Mississippi,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,904,22.7,21.0,24.4,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,28,BO1,CAT1,_RFSMOK3,RESP046,"    (32.745510099000455, -89.53803082499968)"
2016,MT,Montana,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,951,18.5,17.0,20.0,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,30,BO1,CAT1,_RFSMOK3,RESP046,"    (47.06652897200047, -109.42442064499971)"
2016,NC,North Carolina,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,078",17.9,16.7,19.1,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,37,BO1,CAT1,_RFSMOK3,RESP046,"    (35.466220975000454, -79.15925046299964)"
2016,ND,North Dakota,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,838,19.8,18.3,21.2,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,38,BO1,CAT1,_RFSMOK3,RESP046,"    (47.47531977900047, -100.11842104899966)"
2016,NE,Nebraska,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,191",17.0,16.0,18.0,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,31,BO1,CAT1,_RFSMOK3,RESP046,"    (41.6410409880005, -99.36572062299967)"
2016,NH,New Hampshire,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,842,18.0,16.4,19.6,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,33,BO1,CAT1,_RFSMOK3,RESP046,"    (43.65595011300047, -71.50036091999965)"
2016,NJ,New Jersey,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,977,14.0,12.6,15.3,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,34,BO1,CAT1,_RFSMOK3,RESP046,"    (40.13057004800049, -74.27369128799967)"
2016,NM,New Mexico,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,838,16.6,15.1,18.2,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,35,BO1,CAT1,_RFSMOK3,RESP046,"    (34.52088095200048, -106.24058098499967)"
2016,NV,Nevada,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,641,16.5,14.8,18.1,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,32,BO1,CAT1,_RFSMOK3,RESP046,"    (39.493240390000494, -117.07184056399967)"
2016,NY,New York,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"5,228",14.2,13.4,14.9,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,36,BO1,CAT1,_RFSMOK3,RESP046,"    (42.82700103200045, -75.54397042699964)"
